1 0.000000
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000000
7 0.000000
8 0.978548
9 0.000000
10 0.000001
11 0.000057
12 0.001731
13 0.025163
14 0.166339
15 0.796980
16 3.411128
17 11.457880
18 34.436957
19 78.290540
20 154.597600
21 274.420196
22 437.689745
23 657.788015
24 950.395113
25 1273.804945
26 1622.589509
27 2024.503645
28 2449.635821
29 2978.029761
30 3528.491377
31 3964.007900
32 4475.905738
33 5050.651013
34 5513.074283
35 5894.112154
36 6237.980774
37 6541.168352
38 6799.082502
39 7008.747260
40 7168.961175
41 7277.122547
42 7366.816414
43 7403.215901
44 7348.194264
45 7273.802296
46 7219.173703
47 7150.128318
48 7067.109700
49 6930.930427
50 6822.571920
51 6703.276904
52 6614.929404
53 6434.386247
54 6329.834507
55 6175.021176
56 6056.399662
57 5975.627067
58 9742.526498
59 7583.754493
60 17967.696624
61 5515.595924
62 5458.456277
63 5352.764531
64 5243.938870
65 5085.993780
66 4924.887841
67 4807.480821
68 8062.118904
69 4848.019073
70 5433.393149
71 3604.282670
72 3474.184787
73 3389.342470
74 3304.277035
75 3170.141828
76 3034.735408
77 2898.138709
78 2760.426902
79 2621.669851
80 2481.932525
81 2390.012895
82 2248.596382
83 2155.305779
84 2060.496840
85 1916.959139
86 1772.736080
87 1627.867954
88 1482.392403
89 1385.803635
90 1239.291050
91 1092.267023
92 994.434501
93 896.279023
94 748.014687
95 598.380615
96 499.240196
97 399.846447
98 250.177552
99 100.176456
100 0.000000
101 0.000000
102 0.000000
103 0.000000
104 0.000000
105 0.000000
106 0.000000
107 0.000000
108 0.000000
109 0.000000
110 0.000000
111 0.000000
112 0.000000
113 0.000000
114 0.000000
115 0.000000
116 0.000000
117 0.000000
118 0.000000
119 0.000000
120 0.000000
