1 0.000000
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000000
7 0.181705
8 1.910051
9 0.000000
10 0.000001
11 0.000041
12 0.001178
13 0.022743
14 0.233114
15 1.669059
16 8.184961
17 29.150048
18 79.386044
19 176.103571
20 335.361079
21 582.069197
22 898.971859
23 1290.957220
24 1728.443942
25 2297.383871
26 2752.189601
27 3211.291026
28 3631.836654
29 4044.842954
30 4437.173973
31 4772.128130
32 4983.177995
33 5132.166325
34 5164.727553
35 5071.138776
36 5038.007854
37 4965.844662
38 4766.669881
39 4559.317034
40 4123.097899
41 3809.752761
42 3517.781852
43 3111.335603
44 2695.875424
45 2237.981589
46 1719.553744
47 1064.784914
48 579.896715
49 117.709656
50 0.000000
51 0.000000
52 0.000000
53 0.000000
54 0.000000
55 0.000000
56 0.000000
57 0.000000
58 0.000000
59 0.000000
60 0.000000
61 0.000000
62 0.000000
63 0.000000
64 0.000000
65 0.000000
66 0.000000
67 0.000000
68 0.000000
69 0.000000
70 0.000000
71 0.000000
72 0.000000
73 0.000000
74 0.000000
75 0.000000
76 0.000000
77 0.000000
78 0.000000
79 0.000000
80 0.000000
81 0.000000
82 0.000000
83 0.000000
84 0.000000
85 0.000000
86 0.000000
87 0.000000
88 0.000000
89 0.000000
90 0.000000
91 0.000000
92 0.000000
93 0.000000
94 0.000000
95 0.000000
96 0.000000
97 0.000000
98 0.000000
99 0.000000
100 0.000000
101 0.000000
102 0.000000
103 0.000000
104 0.000000
105 0.000000
106 0.000000
107 0.000000
108 0.000000
109 0.000000
110 0.000000
111 0.000000
112 0.000000
113 0.000000
114 0.000000
115 0.000000
116 0.000000
117 0.000000
118 0.000000
119 0.000000
120 0.000000
