1 0.000000
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000000
7 0.000000
8 1.947687
9 0.000000
10 0.000001
11 0.000056
12 0.002070
13 0.025094
14 0.165939
15 0.793914
16 3.166540
17 10.367130
18 27.234202
19 64.083247
20 132.340967
21 234.259305
22 377.375339
23 565.434205
24 808.765652
25 1102.238589
26 1468.810826
27 1846.839234
28 2264.089985
29 2699.075074
30 3181.896025
31 3629.373218
32 4114.198563
33 4590.301536
34 5024.289345
35 5433.099538
36 5754.566269
37 6065.457502
38 6335.781129
39 6561.816251
40 6740.886976
41 6905.053186
42 6985.435481
43 6977.081602
44 6950.093156
45 6905.875226
46 6845.742718
47 6848.264047
48 6761.137880
49 6701.706360
50 6590.965623
51 6510.050773
52 6379.170456
53 6281.438389
54 6176.129916
55 6106.142429
56 5987.738695
57 5907.232861
58 10584.189557
59 7996.120071
60 19234.948409
61 5402.642636
62 5300.227484
63 5239.343601
64 5130.785772
65 5018.464861
66 4950.780108
67 4833.491445
68 9335.843612
69 4921.282047
70 5645.862066
71 3730.956574
72 3601.300261
73 3518.713691
74 3434.055046
75 3301.230977
76 3214.338419
77 3126.499414
78 3038.703249
79 2900.630451
80 2810.176051
81 2719.928400
82 2628.058762
83 2536.484312
84 2443.362615
85 2349.668496
86 2256.381642
87 2161.641779
88 2066.422722
89 1971.702770
90 1875.606515
91 1779.107423
92 1683.183084
93 1585.945166
94 1489.325018
95 1391.426720
96 1293.224124
97 1195.694664
98 1096.932342
99 997.911615
100 849.471177
101 699.737313
102 600.891846
103 500.875627
104 401.632108
105 351.603949
106 251.073495
107 150.374621
108 100.973223
109 50.523688
110 0.000000
111 0.000000
112 0.000000
113 0.000000
114 0.000000
115 0.000000
116 0.000000
117 0.000000
118 0.000000
119 0.000000
120 0.000000
