1 0.000000
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000000
7 0.000000
8 0.978548
9 0.000000
10 0.000001
11 0.000056
12 0.001724
13 0.021499
14 0.145146
15 0.793914
16 2.716673
17 8.816063
18 25.229111
19 55.458585
20 113.472345
21 206.983053
22 340.243000
23 510.341299
24 740.026383
25 1019.164353
26 1297.788144
27 1635.709705
28 1993.617697
29 2380.024935
30 2811.566426
31 3248.045324
32 3703.528587
33 4151.626651
34 4558.994072
35 4969.979436
36 5354.575296
37 5648.561811
38 5902.447503
39 6113.023029
40 6277.567147
41 6428.091931
42 6530.217032
43 6618.962224
44 6657.016938
45 6682.077067
46 6655.337196
47 6616.234048
48 6565.041228
49 6501.909706
50 6429.233769
51 6388.389875
52 6338.938553
53 6240.760767
54 6134.210482
55 6064.649208
56 5945.872252
57 5864.169843
58 11468.403833
59 7997.834689
60 22371.137601
61 5584.236768
62 5437.475664
63 5331.662963
64 5223.606673
65 5111.761393
66 4998.100459
67 4927.667841
68 10271.770041
69 5156.447152
70 6588.352388
71 3778.345373
72 3649.768751
73 4436.240077
74 3434.975458
75 3349.235454
76 3262.479432
77 3175.699079
78 3087.099135
79 2997.660225
80 2908.368558
81 2817.403436
82 2725.742147
83 2634.367195
84 2541.436606
85 2447.925642
86 2354.814398
87 2309.543585
88 2214.566998
89 2120.079824
90 2024.207133
91 1977.527982
92 1881.878930
93 1834.645855
94 1737.386227
95 1689.658084
96 1592.768241
97 1494.618330
98 1396.183182
99 1347.565974
100 1249.619347
101 1150.464658
102 1101.313030
103 1002.718195
104 902.946401
105 802.974307
106 753.220486
107 704.335322
108 654.384157
109 604.341043
110 554.210382
111 453.402113
112 404.048685
113 353.647643
114 303.175447
115 252.635409
116 202.030665
117 151.364192
118 101.615887
119 50.834795
120 0.000000
