1 0.000000
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000000
7 0.121933
8 4.318785
9 0.000000
10 0.000001
11 0.000097
12 0.002716
13 0.031730
14 0.224317
15 1.483608
16 6.900874
17 26.007887
18 73.409704
19 160.157974
20 302.836162
21 537.613426
22 862.557549
23 1254.627839
24 1776.926712
25 2403.132958
26 3069.904390
27 3743.740110
28 4484.793631
29 5169.571800
30 5875.167950
31 6512.883821
32 7148.568876
33 7660.083358
34 8150.413871
35 8592.221419
36 8981.565269
37 9344.690966
38 9592.675902
39 9743.716743
40 9863.008979
41 9884.246860
42 9632.070123
43 9372.872479
44 9077.556835
45 8858.496055
46 8575.628545
47 8189.382423
48 7777.483175
49 7498.569757
50 6962.320804
51 6686.578349
52 6273.762871
53 5929.170182
54 5613.094384
55 5286.236378
56 5035.695779
57 4389.050373
58 3990.453070
59 3713.862137
60 4047.781756
61 2967.195980
62 2673.279836
63 2329.964850
64 2027.031664
65 1585.152499
66 1228.543450
67 913.959507
68 551.286790
69 276.771238
70 0.000000
71 0.000000
72 0.000000
73 0.000000
74 0.000000
75 0.000000
76 0.000000
77 0.000000
78 0.000000
79 0.000000
80 0.000000
81 0.000000
82 0.000000
83 0.000000
84 0.000000
85 0.000000
86 0.000000
87 0.000000
88 0.000000
89 0.000000
90 0.000000
91 0.000000
92 0.000000
93 0.000000
94 0.000000
95 0.000000
96 0.000000
97 0.000000
98 0.000000
99 0.000000
100 0.000000
101 0.000000
102 0.000000
103 0.000000
104 0.000000
105 0.000000
106 0.000000
107 0.000000
108 0.000000
109 0.000000
110 0.000000
111 0.000000
112 0.000000
113 0.000000
114 0.000000
115 0.000000
116 0.000000
117 0.000000
118 0.000000
119 0.000000
120 0.000000
