0	0.0
1E-9	0.0207
2E-9	0.08286
3E-9	0.1661
4E-9	0.25745
5E-9	0.35261
6E-9	0.44888
7E-9	0.54442
8E-9	0.63738
9E-9	0.72731
1E-8	0.80877
1.1E-8	0.87808
1.2E-8	0.93426
1.3E-8	0.97653
1.4E-8	0.99771
1.5E-8	1.00001
1.6E-8	0.98319
1.7E-8	0.95133
1.8E-8	0.90512
1.9E-8	0.85206
2E-8	0.79096
2.1E-8	0.72321
2.2E-8	0.64854
2.3E-8	0.57261
2.4E-8	0.49602
2.5E-8	0.41877
2.6E-8	0.34091
2.7E-8	0.26302
2.8E-8	0.18776
2.9E-8	0.11536
3E-8	0.04592
3.1E-8	-0.01902
3.2E-8	-0.0789
3.3E-8	-0.13218
3.4E-8	-0.17907
3.5E-8	-0.21879
3.6E-8	-0.25017
3.7E-8	-0.27425
3.8E-8	-0.28979
3.9E-8	-0.29856
4E-8	-0.30144
4.1E-8	-0.2975
4.2E-8	-0.28737
4.3E-8	-0.27244
4.4E-8	-0.25438
4.5E-8	-0.23382
4.6E-8	-0.21048
4.7E-8	-0.18474
4.8E-8	-0.15829
4.9E-8	-0.13202
5E-8	-0.10593
5.1E-8	-0.08004
5.2E-8	-0.05491
5.3E-8	-0.03178
5.4E-8	-0.01048
5.5E-8	0.00898
5.6E-8	0.02632
5.7E-8	0.04154
5.8E-8	0.05406
5.9E-8	0.06437
6E-8	0.07247
6.1E-8	0.07832
6.2E-8	0.08198
6.3E-8	0.08348
6.4E-8	0.08297
6.5E-8	0.081
6.6E-8	0.07785
6.7E-8	0.07353
6.8E-8	0.06811
6.9E-8	0.06165
7E-8	0.05464
7.1E-8	0.04754
7.2E-8	0.04036
7.3E-8	0.03309
7.4E-8	0.02573
7.5E-8	0.01854
7.6E-8	0.01169
7.7E-8	0.00554
7.8E-8	3.53263E-5
7.9E-8	-0.00494
8E-8	-0.00939
8.1E-8	-0.01307
8.2E-8	-0.01617
8.3E-8	-0.01874
8.4E-8	-0.02078
8.5E-8	-0.02184
8.6E-8	-0.02248
8.7E-8	-0.0227
8.8E-8	-0.0225
8.9E-8	-0.02188
9E-8	-0.02084
9.1E-8	-0.01939
9.2E-8	-0.01761
9.3E-8	-0.0157
9.4E-8	-0.0138
9.5E-8	-0.01188
9.6E-8	-0.00997
9.7E-8	-0.00805
9.8E-8	-0.00613
9.9E-8	-0.00421
1E-7	-0.00233
1.01E-7	-7.87237E-4
1.02E-7	6.85891E-4
1.03E-7	0.00193
1.04E-7	0.00306
1.05E-7	0.00399
1.06E-7	0.00479
1.07E-7	0.00542
1.08E-7	0.00587
1.09E-7	0.00619
1.1E-7	0.0063
1.11E-7	0.00632
1.12E-7	0.00609
1.13E-7	0.00581
1.14E-7	0.00535
1.15E-7	0.00488
1.16E-7	0.0044
1.17E-7	0.00392
1.18E-7	0.00344
1.19E-7	0.00296
1.2E-7	0.00248
1.21E-7	0.00199
1.22E-7	0.0015
