250.0000000     0.0000
300.00000       0.0000
350.00000 	0.0808
359.75434	0.08304
370.15896	0.09955
379.91329	0.11964
389.66763	0.13706
400.07225	0.14152
409.82659	0.14866
420.23121	0.14956
429.98555	0.14822
440.39017	0.15
450.14451	0.14688
459.89884	0.14018
469.65318	0.13304
480.0578	0.12679
490.46243	0.12098
500.21676	0.11473
509.9711	0.10804
520.37572	0.10089
530.78035	0.09375
539.88439	0.08795
550.28902	0.08214
560.69364	0.07634
569.79769	0.07188
580.20231	0.06741
590.60694	0.0625
600.36127	0.05804
610.11561	0.05491
620.52023	0.05134
630.27457	0.04821
640.0289	0.04554
650.43353	0.04241
660.18786	0.03973
670.59249	0.0375
680.34682	0.03527
690.10116	0.03304
700.50578	0.0308
710.26012	0.02902
720.66474	0.02723
730.41908	0.02545
740.17341	0.02366
750.57803	0.02277
760.98266	0.02143
770.73699	0.02009
780.49133	0.01875
790.24566	0.01786
800.0000	0.01652
1000.000        0.00000
