1.19E-7	-0.01427
1.2E-7	-0.01358
1.21E-7	-0.01318
1.22E-7	-0.01302
1.23E-7	-0.01301
1.24E-7	-0.01313
1.25E-7	-0.01337
1.26E-7	-0.01372
1.27E-7	-0.0142
1.28E-7	-0.01479
1.29E-7	-0.01545
1.3E-7	-0.0161
1.31E-7	-0.01671
1.32E-7	-0.01729
1.33E-7	-0.01782
1.34E-7	-0.01831
1.35E-7	-0.01877
1.36E-7	-0.0192
1.37E-7	-0.01958
1.38E-7	-0.01986
1.39E-7	-0.02003
1.4E-7	-0.02012
1.41E-7	-0.02012
1.42E-7	-0.02005
1.43E-7	-0.01983
1.44E-7	-0.01957
1.45E-7	-0.01926
1.46E-7	-0.01889
1.47E-7	-0.01848
1.48E-7	-0.01802
1.49E-7	-0.01749
1.5E-7	-0.01693
1.51E-7	-0.01632
1.52E-7	-0.01565
1.53E-7	-0.01496
1.54E-7	-0.01426
1.55E-7	-0.01359
1.56E-7	-0.01293
1.57E-7	-0.0123
1.58E-7	-0.0117
1.59E-7	-0.01112
1.6E-7	-0.01055
1.61E-7	-0.01002
1.62E-7	-0.0095
1.63E-7	-0.00902
1.64E-7	-0.00855
1.65E-7	-0.00811
1.66E-7	-0.0077
1.67E-7	-0.00738
1.68E-7	-0.00707
1.69E-7	-0.0068
1.7E-7	-0.00655
1.71E-7	-0.00633
1.72E-7	-0.00613
1.73E-7	-0.00595
1.74E-7	-0.00581
1.75E-7	-0.00568
1.76E-7	-0.00559
1.77E-7	-0.00551
1.78E-7	-0.00547
1.79E-7	-0.00543
1.8E-7	-0.00541
1.81E-7	-0.00539
1.82E-7	-0.00537
1.83E-7	-0.00535
1.84E-7	-0.00531
1.85E-7	-0.00527
1.86E-7	-0.00523
1.87E-7	-0.00519
1.88E-7	-0.00513
1.89E-7	-0.00508
1.9E-7	-0.00502
1.91E-7	-0.00496
1.92E-7	-0.00489
1.93E-7	-0.00481
1.94E-7	-0.00474
1.95E-7	-0.00466
1.96E-7	-0.00457
1.97E-7	-0.00448
1.98E-7	-0.00439
1.99E-7	-0.00429
2E-7	-0.00419
2.01E-7	-0.00408
2.02E-7	-0.00397
2.03E-7	-0.00385
2.04E-7	-0.00373
2.05E-7	-0.0036
2.06E-7	-0.00348
2.07E-7	-0.00335
2.08E-7	-0.00324
2.09E-7	-0.00312
2.1E-7	-0.00301
2.11E-7	-0.00291
2.12E-7	-0.00281
2.13E-7	-0.00271
2.14E-7	-0.00261
2.15E-7	-0.00252
2.16E-7	-0.00244
2.17E-7	-0.00238
2.18E-7	-0.00231
2.19E-7	-0.00224
2.2E-7	-0.00218
2.21E-7	-0.00212
2.22E-7	-0.00206
2.23E-7	-0.002
2.24E-7	-0.00194
2.25E-7	-0.00189
2.26E-7	-0.00184
2.27E-7	-0.00179
2.28E-7	-0.00175
2.29E-7	-0.0017
2.3E-7	-0.00166
2.31E-7	-0.00162
2.32E-7	-0.00159
2.33E-7	-0.00155
2.34E-7	-0.00152
2.35E-7	-0.00149
2.36E-7	-0.00146
2.37E-7	-0.00143
2.38E-7	-0.00141
2.39E-7	-0.00139
2.4E-7	-0.00137
2.41E-7	-0.00135
2.42E-7	-0.00133
2.43E-7	-0.00131
2.44E-7	-0.00128
2.45E-7	-0.00126
2.46E-7	-0.00123
2.47E-7	-0.0012
2.48E-7	-0.00117
2.49E-7	-0.00115
2.5E-7	 0
